ds,energy,emissions,corrected_emissions,efficiency_rating,emissions_factor,corrected_emissions_factor
2018-07-08,6.693878774437949,1.5060517691335296,2.2732856892581577,66.25,0.2249894,0.339606641509434
2018-07-09,6.901826583625644,1.5528378219539833,2.343906146345635,66.25,0.2249894,0.339606641509434
2018-07-10,6.737247997676362,1.5158093846484062,2.288014165507028,66.25,0.2249894,0.339606641509434
2018-07-11,6.594306618930342,1.4836490896091663,2.2394703239383644,66.25,0.2249894,0.339606641509434
2018-07-12,7.374497796924983,1.6591838346314738,2.504428429632413,66.25,0.2249894,0.339606641509434
2018-07-13,7.880842369526115,1.773105996214259,2.6763864093800134,66.25,0.2249894,0.339606641509434
2018-07-14,7.245246511353279,1.6301036654414673,2.46053383462863,66.25,0.2249894,0.339606641509434
2018-07-15,6.956714974876475,1.5651871281684733,2.3625466085561864,66.25,0.2249894,0.339606641509434
2018-07-16,7.21821797732188,1.6240225317868635,2.4513547649613034,66.25,0.2249894,0.339606641509434
2018-07-17,7.073681421398772,1.591503338791657,2.402269190628916,66.25,0.2249894,0.339606641509434
2018-07-18,6.945208594464475,1.5625983145434057,2.3586389653485367,66.25,0.2249894,0.339606641509434
2018-07-19,7.780812235098797,1.7506002762875374,2.6424155113774153,66.25,0.2249894,0.339606641509434
2018-07-20,8.352386758514418,1.879198485366104,2.8365260156469496,66.25,0.2249894,0.339606641509434
2018-07-21,7.764388963302854,1.7469052142201311,2.636838059200198,66.25,0.2249894,0.339606641509434
2018-07-22,7.547888094185144,1.698194813577859,2.563312926155259,66.25,0.2249894,0.339606641509434
2018-07-23,7.893220058709534,1.7758908450770228,2.680589954833242,66.25,0.2249894,0.339606641509434
2018-07-24,7.78202763678703,1.7508737287841318,2.6428282698628407,66.25,0.2249894,0.339606641509434
2018-07-25,7.645605536630758,1.7201802023232324,2.5964984186011058,66.25,0.2249894,0.339606641509434
2018-07-26,8.469472450994587,1.9055415250658017,2.876289094438946,66.25,0.2249894,0.339606641509434
2018-07-27,8.921814857598385,2.007313771722146,3.0299075799579565,66.25,0.2249894,0.339606641509434
2018-07-28,8.113736658176453,1.8255047424811253,2.7554788565752837,66.25,0.2249894,0.339606641509434
2018-07-29,7.687699503922403,1.729650898767799,2.6107938094608287,66.25,0.2249894,0.339606641509434
2018-07-30,7.844279944047501,1.7648798380432809,2.6639695668577823,66.25,0.2249894,0.339606641509434
2018-07-31,7.6115059541689405,1.7125081577248975,2.5849179739243735,66.25,0.2249894,0.339606641509434
2018-08-01,7.438345456202413,1.6735488811837071,2.52611151876786,66.25,0.2249894,0.339606641509434
2018-08-02,8.277018743759509,1.8622414809472057,2.8109305372788014,66.25,0.2249894,0.339606641509434
2018-08-03,8.812865450622054,1.9828013100161856,2.9929076377602803,66.25,0.2249894,0.339606641509434
2018-08-04,8.115301184874307,1.8258567444041593,2.7560101802326935,66.25,0.2249894,0.339606641509434
2018-08-05,7.77077135181205,1.748341183981382,2.6390055607266145,66.25,0.2249894,0.339606641509434
2018-08-06,7.979330095862698,1.795264690670091,2.7098334953510808,66.25,0.2249894,0.339606641509434
2018-08-07,7.744829129435665,1.7425044589342527,2.6301954097120794,66.25,0.2249894,0.339606641509434
2018-08-08,7.52694977030339,1.6934839126506975,2.55620213230294,66.25,0.2249894,0.339606641509434
2018-08-09,8.308997158775535,1.8694362853546123,2.8217906194031883,66.25,0.2249894,0.339606641509434
2018-08-10,8.780120615053512,1.9754340691085208,2.981787274126069,66.25,0.2249894,0.339606641509434
2018-08-11,8.033669781877792,1.8074905440228155,2.728287613619344,66.25,0.2249894,0.339606641509434
2018-08-12,7.672182704440816,1.7261597833625166,2.605524201301912,66.25,0.2249894,0.339606641509434
2018-08-13,7.8902673705847315,1.7752265215474365,2.679587202335753,66.25,0.2249894,0.339606641509434
2018-08-14,7.671269355231893,1.7259542894720106,2.6052140218445445,66.25,0.2249894,0.339606641509434
2018-08-15,7.458163221738092,1.6780076683609202,2.532841763563653,66.25,0.2249894,0.339606641509434
2018-08-16,8.227022447206625,1.8509928441835504,2.793951462918567,66.25,0.2249894,0.339606641509434
2018-08-17,8.6774504383142,1.9523343676460487,2.946919800220451,66.25,0.2249894,0.339606641509434
2018-08-18,7.930543675395005,1.784288263200917,2.6932653029447806,66.25,0.2249894,0.339606641509434
2018-08-19,7.587800933474961,1.7071747793419714,2.5768675914595796,66.25,0.2249894,0.339606641509434
2018-08-20,7.839126663046181,1.7637204044427626,2.66221947840417,66.25,0.2249894,0.339606641509434
2018-08-21,7.687223647298706,1.7295438360715474,2.610632205391015,66.25,0.2249894,0.339606641509434
2018-08-22,7.565970647081877,1.7022631963045634,2.5694538812144354,66.25,0.2249894,0.339606641509434
2018-08-23,8.432835252287473,1.8972985437110073,2.8638468584317094,66.25,0.2249894,0.339606641509434
2018-08-24,8.94833544611918,2.0132806230210867,3.0389141479563575,66.25,0.2249894,0.339606641509434
2018-08-25,8.199931726735906,1.8448977192392757,2.784751274323435,66.25,0.2249894,0.339606641509434
2018-08-26,7.789357699320642,1.7525229151555317,2.645317607781935,66.25,0.2249894,0.339606641509434
2018-08-27,7.879879480722185,1.772889356439996,2.676059405947164,66.25,0.2249894,0.339606641509434
2018-08-28,7.548588163109138,1.6983523216650271,2.563550674211362,66.25,0.2249894,0.339606641509434
2018-08-29,7.289528292044384,1.6400665967100907,2.4755722214491938,66.25,0.2249894,0.339606641509434
2018-08-30,8.014154373546258,1.8030997840115486,2.7216600513381866,66.25,0.2249894,0.339606641509434
2018-08-31,8.466993232726798,1.9049837272352628,2.8754471354494533,66.25,0.2249894,0.339606641509434
2018-09-01,7.831555922615696,1.7620170680957519,2.6596484046728333,66.25,0.2249894,0.339606641509434
2018-09-02,7.556271310709399,1.7000809484337214,2.5661599221641076,66.25,0.2249894,0.339606641509434
2018-09-03,7.731819057629065,1.7395773306845288,2.6257771029200434,66.25,0.2249894,0.339606641509434
2018-09-04,7.508701573193964,1.689378261731966,2.550004923369005,66.25,0.2249894,0.339606641509434
2018-09-05,7.353320116546884,1.6544190810298136,2.497236348724247,66.25,0.2249894,0.339606641509434
2018-09-06,8.128101405437627,1.8287366583485687,2.7603572201487827,66.25,0.2249894,0.339606641509434
2018-09-07,8.583491190208708,1.931194532790343,2.9150106155325934,66.25,0.2249894,0.339606641509434
2018-09-08,7.940266111878505,1.7864757083518779,2.6965671069462305,66.25,0.2249894,0.339606641509434
2018-09-09,7.627812871199656,1.716177041203488,2.590455911250548,66.25,0.2249894,0.339606641509434
2018-09-10,7.723210341565304,1.7376404608225728,2.6228535257699215,66.25,0.2249894,0.339606641509434
2018-09-11,7.461241538353674,1.6787002569692702,2.5338871803309737,66.25,0.2249894,0.339606641509434
2018-09-12,7.311493398884239,1.6450085129189256,2.4830317176134726,66.25,0.2249894,0.339606641509434
2018-09-13,8.090652910893313,1.82031114403014,2.7476394626870038,66.25,0.2249894,0.339606641509434
2018-09-14,8.554506047166564,1.924673182848377,2.9051670684503805,66.25,0.2249894,0.339606641509434
2018-09-15,7.928176099631286,1.7837555837503833,2.6924612584911447,66.25,0.2249894,0.339606641509434
2018-09-16,7.608030377778104,1.7117261898780691,2.583737645098972,66.25,0.2249894,0.339606641509434
2018-09-17,7.676153216485379,1.7270531064851156,2.6068726135624387,66.25,0.2249894,0.339606641509434
2018-09-18,7.412386044136081,1.6677082886385504,2.5172955300204536,66.25,0.2249894,0.339606641509434
2018-09-19,7.293384736538519,1.6409342558429594,2.4768818956120144,66.25,0.2249894,0.339606641509434
2018-09-20,8.139676705594818,1.8313409781857548,2.7642882689596298,66.25,0.2249894,0.339606641509434
2018-09-21,8.711531720857137,1.9600022949566147,2.958494030123192,66.25,0.2249894,0.339606641509434
2018-09-22,8.18344768153696,1.8411889838003916,2.7791531830949308,66.25,0.2249894,0.339606641509434
2018-09-23,7.941888726313457,1.786840779400029,2.6971181575849497,66.25,0.2249894,0.339606641509434
2018-09-24,8.063411699890516,1.8141821603113473,2.738388166507694,66.25,0.2249894,0.339606641509434
2018-09-25,7.774399004908397,1.7491573674749374,2.6402375358112264,66.25,0.2249894,0.339606641509434
2018-09-26,7.570484703083758,1.7032788110559929,2.5709868846128194,66.25,0.2249894,0.339606641509434
2018-09-27,8.312123045266338,1.8701395766806463,2.82285219121607,66.25,0.2249894,0.339606641509434
2018-09-28,8.745754183313267,1.967701986251142,2.970116205662101,66.25,0.2249894,0.339606641509434
2018-09-29,8.102364455706105,1.8229461174706434,2.7516167810877636,66.25,0.2249894,0.339606641509434
2018-09-30,7.81735389664716,1.7588217627943066,2.654825302331029,66.25,0.2249894,0.339606641509434
2018-10-01,7.971494112930527,1.7935016775717716,2.707172343504561,66.25,0.2249894,0.339606641509434
2018-10-02,7.785295175062195,1.751608890260138,2.6439379475624727,66.25,0.2249894,0.339606641509434
2018-10-03,7.726884319941667,1.7384670670130837,2.624101233227296,66.25,0.2249894,0.339606641509434
2018-10-04,8.652323181485352,1.9466810012084805,2.9383864169184615,66.25,0.2249894,0.339606641509434
2018-10-05,9.25528529380381,2.082341085081743,3.143156354840367,66.25,0.2249894,0.339606641509434
2018-10-06,8.688851682544513,1.9548995267446805,2.9507917384825366,66.25,0.2249894,0.339606641509434
2018-10-07,8.429917997010593,1.8966421921966152,2.8628561391647023,66.25,0.2249894,0.339606641509434
2018-10-08,8.554761520844071,1.924730661717795,2.9052538290079926,66.25,0.2249894,0.339606641509434
2018-10-09,8.291412027689598,1.8654798172626659,2.8158185920945904,66.25,0.2249894,0.339606641509434
2018-10-10,8.172954322820958,1.8388280893188937,2.775589568783236,66.25,0.2249894,0.339606641509434
2018-10-11,9.080135917109663,2.042934331908953,3.083674463258797,66.25,0.2249894,0.339606641509434
2018-10-12,9.663529000109856,2.1741915916173165,3.281798628856327,66.25,0.2249894,0.339606641509434
2018-10-13,9.085420278114835,2.04412325712089,3.0854690673522867,66.25,0.2249894,0.339606641509434
2018-10-14,8.812133940948465,1.9826367280936306,2.992659212216801,66.25,0.2249894,0.339606641509434
2018-10-15,8.85499115327092,1.9922791465797323,3.0072138061580866,66.25,0.2249894,0.339606641509434
2018-10-16,8.499678425106008,1.9123375490575458,2.8865472438604467,66.25,0.2249894,0.339606641509434
2018-10-17,8.318470046160659,1.871567584603659,2.8250076748734476,66.25,0.2249894,0.339606641509434
2018-10-18,9.159068527452204,2.060693332550355,3.1104805019628,66.25,0.2249894,0.339606641509434
2018-10-19,9.691399010640938,2.1804620485646984,3.29126346953162,66.25,0.2249894,0.339606641509434
2018-10-20,9.152971371042106,2.059321536987941,3.108409867151609,66.25,0.2249894,0.339606641509434
2018-10-21,8.93335387026448,2.0099099272584833,3.0338263052958236,66.25,0.2249894,0.339606641509434
2018-10-22,8.962738445476585,2.0165211452047096,3.0438055021957884,66.25,0.2249894,0.339606641509434
2018-10-23,8.617532196515336,1.9388533983746676,2.926571167357989,66.25,0.2249894,0.339606641509434
2018-10-24,8.461730142792371,1.90379958778877,2.87365975515286,66.25,0.2249894,0.339606641509434
2018-10-25,9.263380051769282,2.08416231981954,3.1459053884068524,66.25,0.2249894,0.339606641509434
2018-10-26,9.681809947700362,2.178304611047136,3.2880069600711486,66.25,0.2249894,0.339606641509434
2018-10-27,9.034947331523362,2.0327673791510423,3.068328119473272,66.25,0.2249894,0.339606641509434
2018-10-28,8.66117234089461,1.948671968274474,2.941391650225621,66.25,0.2249894,0.339606641509434
2018-10-29,8.462515108472541,1.903976196746172,2.873926334711203,66.25,0.2249894,0.339606641509434
2018-10-30,8.002593669457324,1.8004987481350019,2.7177339594490593,66.25,0.2249894,0.339606641509434
2018-10-31,7.847319919640823,1.765563800328037,2.6650019627593013,66.25,0.2249894,0.339606641509434
2018-11-01,8.66616323143231,1.9497948657420168,2.943086589799271,66.25,0.2249894,0.339606641509434
2018-11-02,9.214102973394844,2.073075499522322,3.129170565316713,66.25,0.2249894,0.339606641509434
2018-11-03,8.825176327259141,1.985571126764238,2.9970884932290387,66.25,0.2249894,0.339606641509434
2018-11-04,8.66523162211741,1.949585263521223,2.9427702090886383,66.25,0.2249894,0.339606641509434
2018-11-05,8.574081113098096,1.9290773651872728,2.9118148908487136,66.25,0.2249894,0.339606641509434
2018-11-06,8.187562837619645,1.8421148502983413,2.7805507174314585,66.25,0.2249894,0.339606641509434
2018-11-07,8.083799063606834,1.8187691010414635,2.7453118506286245,66.25,0.2249894,0.339606641509434
2018-11-08,8.930023132296709,2.0091605465215574,3.0326951645608413,66.25,0.2249894,0.339606641509434
2018-11-09,9.484655666244704,2.1339469875549963,3.221052056686787,66.25,0.2249894,0.339606641509434
2018-11-10,9.109451171870068,2.0495299534883435,3.0936301184729715,66.25,0.2249894,0.339606641509434
2018-11-11,8.970458205342032,2.0182580093449807,3.046427183916952,66.25,0.2249894,0.339606641509434
2018-11-12,8.88411632234444,1.9988320008944822,3.0171049070105393,66.25,0.2249894,0.339606641509434
2018-11-13,8.513152357255894,1.9153690409675892,2.8911230807057953,66.25,0.2249894,0.339606641509434
2018-11-14,8.43803889428474,1.898469308001787,2.865614049814018,66.25,0.2249894,0.339606641509434
2018-11-15,9.322656214292548,2.097498828059952,3.1660359668829465,66.25,0.2249894,0.339606641509434
2018-11-16,9.884393216127076,2.2238836990605013,3.3568055834875494,66.25,0.2249894,0.339606641509434
2018-11-17,9.48549140069105,2.134135018946639,3.2213358776553043,66.25,0.2249894,0.339606641509434
2018-11-18,9.332047704184395,2.099611813735825,3.1692253792238865,66.25,0.2249894,0.339606641509434
2018-11-19,9.236928864298624,2.078211083021229,3.1369223894660063,66.25,0.2249894,0.339606641509434
2018-11-20,8.88684754983535,1.9994464981289255,3.0180324500059257,66.25,0.2249894,0.339606641509434
2018-11-21,8.878604449168883,1.9975918878558374,3.0152330382729624,66.25,0.2249894,0.339606641509434
2018-11-22,9.877473035658584,2.2223267318090034,3.3544554442400054,66.25,0.2249894,0.339606641509434
2018-11-23,10.5209078374948,2.3670927418132526,3.5729701763218906,66.25,0.2249894,0.339606641509434
2018-11-24,10.1173839706389,2.2763041491236637,3.4359307911300583,66.25,0.2249894,0.339606641509434
2018-11-25,9.88809967907031,2.2247176139342217,3.3580643229195797,66.25,0.2249894,0.339606641509434
2018-11-26,9.602295132558345,2.1604146204972223,3.2610032007505247,66.25,0.2249894,0.339606641509434
2018-11-27,9.02508770278269,2.0305490671964557,3.064979724070122,66.25,0.2249894,0.339606641509434
2018-11-28,8.820029138721896,1.9844130639035562,2.9953404738166887,66.25,0.2249894,0.339606641509434
2018-11-29,9.628856038887958,2.1663905428757784,3.2700234609445715,66.25,0.2249894,0.339606641509434
2018-11-30,10.151368374056034,2.2839502796578426,3.447472120238253,66.25,0.2249894,0.339606641509434
2018-12-01,9.8056331323342,2.2061635150639924,3.330058135945649,66.25,0.2249894,0.339606641509434
2018-12-02,9.70484210128562,2.183486601462991,3.295828832396967,66.25,0.2249894,0.339606641509434
2018-12-03,9.512361600736597,2.1401805291327665,3.230461176049459,66.25,0.2249894,0.339606641509434
2018-12-04,9.0722578990948,2.0411618613625997,3.0809990360190187,66.25,0.2249894,0.339606641509434
2018-12-05,9.029303083799682,2.0314974832422403,3.0664112954599854,66.25,0.2249894,0.339606641509434
2018-12-06,9.958906320997864,2.2406483578175167,3.3821107287811576,66.25,0.2249894,0.339606641509434
2018-12-07,10.550492232629146,2.373748917123892,3.5830172333945542,66.25,0.2249894,0.339606641509434
2018-12-08,10.281959751369357,2.313331955284741,3.491821819297722,66.25,0.2249894,0.339606641509434
2018-12-09,10.203592405411946,2.2957001331381908,3.465207748133118,66.25,0.2249894,0.339606641509434
2018-12-10,9.874468120422335,2.221650657732949,3.3534349550686025,66.25,0.2249894,0.339606641509434
2018-12-11,9.360693855841758,2.1060568942095235,3.178953802580413,66.25,0.2249894,0.339606641509434
2018-12-12,9.349881642655625,2.1036242608521034,3.1752819031729866,66.25,0.2249894,0.339606641509434
2018-12-13,10.328064957754428,2.3237051380061944,3.5074794535942555,66.25,0.2249894,0.339606641509434
2018-12-14,10.971777895164283,2.468533725566275,3.726088642364189,66.25,0.2249894,0.339606641509434
2018-12-15,10.814907677818464,2.4332395894877696,3.6728144746985203,66.25,0.2249894,0.339606641509434
2018-12-16,10.784003017792292,2.426286368571277,3.6623190469000413,66.25,0.2249894,0.339606641509434
2018-12-17,10.308547749490062,2.3193139730291192,3.5008512800439537,66.25,0.2249894,0.339606641509434
2018-12-18,9.7078813981526,2.1841704110415145,3.2968609977985124,66.25,0.2249894,0.339606641509434
2018-12-19,9.713746884950162,2.185490083396806,3.2988529560706508,66.25,0.2249894,0.339606641509434
2018-12-20,10.747550632287606,2.4180849682280092,3.6499395746837875,66.25,0.2249894,0.339606641509434
2018-12-21,11.485089600166033,2.584023418087596,3.900412706547314,66.25,0.2249894,0.339606641509434
2018-12-22,11.48194839280916,2.5833166797290974,3.8993459316665624,66.25,0.2249894,0.339606641509434
2018-12-23,11.554219315951936,2.5995768713644365,3.9238896171538666,66.25,0.2249894,0.339606641509434
2018-12-24,11.01202213726902,2.4775882534508744,3.739755854265471,66.25,0.2249894,0.339606641509434
2018-12-25,10.306825110508637,2.318926397518272,3.500266260404939,66.25,0.2249894,0.339606641509434
2018-12-26,10.18563855904479,2.291660708016352,3.4591105026661917,66.25,0.2249894,0.339606641509434
2018-12-27,11.036692243137775,2.483138765768222,3.748133986065241,66.25,0.2249894,0.339606641509434
2018-12-28,11.520071985521648,2.5918940839793243,3.9122929569499236,66.25,0.2249894,0.339606641509434
2018-12-29,11.254807996151165,2.532212498169253,3.8222075444064196,66.25,0.2249894,0.339606641509434
2018-12-30,11.11682065929218,2.5011668100417523,3.7753461283649092,66.25,0.2249894,0.339606641509434
2018-12-31,10.524857787746049,2.367981438750311,3.5743116056608466,66.25,0.2249894,0.339606641509434
2019-01-01,9.877512401546594,2.2223355887165273,3.354468813157023,66.25,0.2249894,0.339606641509434
2019-01-02,9.845108633959974,2.2150450844894745,3.3434642784746784,66.25,0.2249894,0.339606641509434
2019-01-03,10.824075644504884,2.435302284811767,3.6759279770743656,66.25,0.2249894,0.339606641509434
2019-01-04,11.452911733228024,2.5767837391119333,3.88948488922556,66.25,0.2249894,0.339606641509434
2019-01-05,11.226673153125937,2.5258824567179126,3.812652764857227,66.25,0.2249894,0.339606641509434
2019-01-06,11.083647736691226,2.493703254089517,3.7640803835313466,66.25,0.2249894,0.339606641509434
2019-01-07,10.554143664200977,2.3745704505223793,3.584257283807365,66.25,0.2249894,0.339606641509434
2019-01-08,9.884966832714916,2.2240127567124293,3.3570003874904595,66.25,0.2249894,0.339606641509434
2019-01-09,9.75921466056996,2.195719850952839,3.314294114645795,66.25,0.2249894,0.339606641509434
2019-01-10,10.668593064880511,2.4003203525116272,3.6231250603949094,66.25,0.2249894,0.339606641509434
2019-01-11,11.244109039797555,2.529805346398628,3.8185741077715143,66.25,0.2249894,0.339606641509434
2019-01-12,10.916654995368727,2.4561316574150127,3.707368539494359,66.25,0.2249894,0.339606641509434
2019-01-13,10.727126095334944,2.4134896639137517,3.6430032662849086,66.25,0.2249894,0.339606641509434
2019-01-14,10.29891926191239,2.3171476653861114,3.4975813817148853,66.25,0.2249894,0.339606641509434
2019-01-15,9.665822930678384,2.1747077016795715,3.2825776629125607,66.25,0.2249894,0.339606641509434
2019-01-16,9.492878393893513,2.1357970141150653,3.2238445496076458,66.25,0.2249894,0.339606641509434
2019-01-17,10.350344944033376,2.328717898751103,3.515045884907325,66.25,0.2249894,0.339606641509434
2019-01-18,10.888745925780425,2.4498524125937826,3.697890434103823,66.25,0.2249894,0.339606641509434
2019-01-19,10.51908288253146,2.3666821462910237,3.5723504094958853,66.25,0.2249894,0.339606641509434
2019-01-20,10.364672560311302,2.3319414605409037,3.5199116385523075,66.25,0.2249894,0.339606641509434
2019-01-21,10.108683962445522,2.2743467395002406,3.432976210566401,66.25,0.2249894,0.339606641509434
2019-01-22,9.615364641926115,2.1633551215681717,3.265441692933089,66.25,0.2249894,0.339606641509434
2019-01-23,9.514697090419473,2.140705989555223,3.2312543238569407,66.25,0.2249894,0.339606641509434
2019-01-24,10.41110957489962,2.3423892965909205,3.5356819571183706,66.25,0.2249894,0.339606641509434
2019-01-25,10.906876815607514,2.4539316706174454,3.704047804705578,66.25,0.2249894,0.339606641509434
2019-01-26,10.386287929136694,2.3368046894037073,3.527252361364087,66.25,0.2249894,0.339606641509434
2019-01-27,10.057233116282612,2.262770844492555,3.4155031614981968,66.25,0.2249894,0.339606641509434
2019-01-28,9.667379057312644,2.1750578136773373,3.283106133852585,66.25,0.2249894,0.339606641509434
2019-01-29,9.07815396351983,2.0424884133599486,3.083001378656526,66.25,0.2249894,0.339606641509434
2019-01-30,8.930175842257315,2.009194904643968,3.0327470258776876,66.25,0.2249894,0.339606641509434
2019-01-31,9.827059917001844,2.2109843144902945,3.337334814324973,66.25,0.2249894,0.339606641509434
2019-02-01,10.44207038851834,2.349355151470508,3.546196455049824,66.25,0.2249894,0.339606641509434
2019-02-02,10.142444524544114,2.2819425081104656,3.4444415216761746,66.25,0.2249894,0.339606641509434
2019-02-03,10.045845733599196,2.260208804095043,3.4116359307094988,66.25,0.2249894,0.339606641509434
2019-02-04,9.847501323240898,2.215583414215176,3.3442768516455486,66.25,0.2249894,0.339606641509434
2019-02-05,9.380922211123012,2.11060805972724,3.1858234863807398,66.25,0.2249894,0.339606641509434
2019-02-06,9.304622836507743,2.0934415092121754,3.1599117120183777,66.25,0.2249894,0.339606641509434
2019-02-07,10.251416828020092,2.3064601212861437,3.4814492396771985,66.25,0.2249894,0.339606641509434
2019-02-08,10.872036113883851,2.4460928820410595,3.6922156710053726,66.25,0.2249894,0.339606641509434
2019-02-09,10.55643692118217,2.375086409034624,3.585036089108866,66.25,0.2249894,0.339606641509434
2019-02-10,10.455589246086069,2.352396751123357,3.550787548865445,66.25,0.2249894,0.339606641509434
2019-02-11,10.234500736291324,2.3026541799577434,3.4757044225777256,66.25,0.2249894,0.339606641509434
2019-02-12,9.758504871345348,2.195560155901067,3.314053065511045,66.25,0.2249894,0.339606641509434
2019-02-13,9.69665397912402,2.181644360770726,3.2930480917293976,66.25,0.2249894,0.339606641509434
2019-02-14,10.667203976570782,2.4000078223662746,3.622653316779282,66.25,0.2249894,0.339606641509434
2019-02-15,11.272479681067605,2.5361884399555916,3.828208965970705,66.25,0.2249894,0.339606641509434
2019-02-16,10.907309442211655,2.4540290070175352,3.704194727573638,66.25,0.2249894,0.339606641509434
2019-02-17,10.748797382003843,2.4183654736986155,3.650362979167722,66.25,0.2249894,0.339606641509434
2019-02-18,10.462399053457704,2.353928885598017,3.5531002046762516,66.25,0.2249894,0.339606641509434
2019-02-19,9.962080203598482,2.2413624477595007,3.383188600391699,66.25,0.2249894,0.339606641509434
2019-02-20,9.925009858859593,2.2330220131389042,3.370599265115328,66.25,0.2249894,0.339606641509434
2019-02-21,10.959965330607533,2.4658760237541903,3.7220770169874573,66.25,0.2249894,0.339606641509434
2019-02-22,11.616450640818654,2.6135782598074044,3.9450237883885353,66.25,0.2249894,0.339606641509434
2019-02-23,11.226379377827264,2.5258163603897295,3.812552996814686,66.25,0.2249894,0.339606641509434
2019-02-24,10.967947577290165,2.467671944645968,3.724787840975046,66.25,0.2249894,0.339606641509434
2019-02-25,10.515206476110883,2.365809995936302,3.5710339561302673,66.25,0.2249894,0.339606641509434
2019-02-26,9.794011640578988,2.2035488026068824,3.3261114001613317,66.25,0.2249894,0.339606641509434
2019-02-27,9.50376656339388,2.138246736838051,3.2275422442838506,66.25,0.2249894,0.339606641509434
2019-02-28,10.256556066823924,2.3076163955410744,3.4831945593072824,66.25,0.2249894,0.339606641509434
2019-03-01,10.690650537960051,2.405283050145309,3.630615924747637,66.25,0.2249894,0.339606641509434
2019-03-02,10.21649607446516,2.298603321896272,3.4695899198434295,66.25,0.2249894,0.339606641509434
2019-03-03,9.982225848874238,2.2458950044027057,3.390030195324839,66.25,0.2249894,0.339606641509434
2019-03-04,9.70176623219745,2.182794563522365,3.2947842468262114,66.25,0.2249894,0.339606641509434
2019-03-05,9.192632697862406,2.068244915112444,3.121879117150859,66.25,0.2249894,0.339606641509434
2019-03-06,9.063534240390558,2.0391991306249273,3.078036423584796,66.25,0.2249894,0.339606641509434
2019-03-07,9.925996137208596,2.2332439153128796,3.3709342117930263,66.25,0.2249894,0.339606641509434
2019-03-08,10.435527357409397,2.347883038827126,3.543974398229624,66.25,0.2249894,0.339606641509434
2019-03-09,9.965542014393913,2.2421413184932777,3.3843642543294763,66.25,0.2249894,0.339606641509434
2019-03-10,9.711449897545773,2.184973285578885,3.2980728838926567,66.25,0.2249894,0.339606641509434
2019-03-11,9.461201838602284,2.1286701249460247,3.2130869810506035,66.25,0.2249894,0.339606641509434
2019-03-12,8.978963848384492,2.0201716888697177,3.04931575678448,66.25,0.2249894,0.339606641509434
2019-03-13,8.868154859788605,1.9952408410109226,3.011684288318374,66.25,0.2249894,0.339606641509434
2019-03-14,9.769808701800097,2.198103397932783,3.317891921407974,66.25,0.2249894,0.339606641509434
2019-03-15,10.340956684464334,2.32660563986362,3.511857569605464,66.25,0.2249894,0.339606641509434
2019-03-16,9.907678898360592,2.2291227307348107,3.364713555826129,66.25,0.2249894,0.339606641509434
2019-03-17,9.686792980375946,2.179425740578996,3.2896992310626354,66.25,0.2249894,0.339606641509434
2019-03-18,9.495334359794386,2.136349580409523,3.224678611938903,66.25,0.2249894,0.339606641509434
2019-03-19,9.043698632809722,2.03473632917668,3.0713001195119696,66.25,0.2249894,0.339606641509434
2019-03-20,8.953626190697824,2.014470984469389,3.0407109199537947,66.25,0.2249894,0.339606641509434
2019-03-21,9.920544471652091,2.232017348350321,3.3690827899627487,66.25,0.2249894,0.339606641509434
2019-03-22,10.59439427577353,2.383626411469721,3.5979266588222205,66.25,0.2249894,0.339606641509434
2019-03-23,10.250702069041113,2.3062993080923184,3.4812065027808585,66.25,0.2249894,0.339606641509434
2019-03-24,10.133806337406758,2.2799990075693444,3.441507935953727,66.25,0.2249894,0.339606641509434
2019-03-25,10.048030275464304,2.260700302858549,3.412377815635545,66.25,0.2249894,0.339606641509434
2019-03-26,9.60945187224914,2.162024811066211,3.263433677081073,66.25,0.2249894,0.339606641509434
2019-03-27,9.45020171077276,2.1261952127857366,3.2093512645822444,66.25,0.2249894,0.339606641509434
2019-03-28,10.310476171838395,2.3197478476162177,3.5015061850810834,66.25,0.2249894,0.339606641509434
2019-03-29,10.78229263215164,2.425901549932218,3.6617381885769333,66.25,0.2249894,0.339606641509434
2019-03-30,10.173991238463003,2.2890401843470483,3.4551549952408274,66.25,0.2249894,0.339606641509434
2019-03-31,9.843896584328505,2.21477238617012,3.343052658369992,66.25,0.2249894,0.339606641509434
2019-04-01,9.66572192500706,2.174684976474184,3.282543360715749,66.25,0.2249894,0.339606641509434
2019-04-02,9.223191471085562,2.075120315164658,3.132257079493823,66.25,0.2249894,0.339606641509434
2019-04-03,9.10783620966728,2.0491666041113157,3.093081666583118,66.25,0.2249894,0.339606641509434
2019-04-04,10.054411640388054,2.262136042323924,3.414544969545546,66.25,0.2249894,0.339606641509434
2019-04-05,10.648447852252357,2.3957878932095467,3.6162836123917685,66.25,0.2249894,0.339606641509434
2019-04-06,10.10481119461602,2.2734754077899417,3.431660992890478,66.25,0.2249894,0.339606641509434
2019-04-07,9.79609123460084,2.2040166892181023,3.326817644102796,66.25,0.2249894,0.339606641509434
2019-04-08,9.651928806857605,2.1715816710976084,3.2778591261850694,66.25,0.2249894,0.339606641509434
2019-04-09,9.171357519290122,2.063458225450573,3.114653925208412,66.25,0.2249894,0.339606641509434
2019-04-10,8.95538508601754,2.0148667172720347,3.04130825248609,66.25,0.2249894,0.339606641509434
