,changepoint_prior_scale,seasonality_prior_scale,changepoint_range,mape,rmse
30,0.026591479484724942,0.05623413251903491,0.8,0.3386285634568389,5.116588492542878
31,0.026591479484724942,0.05623413251903491,0.8375,0.33919807051269163,5.123933071186205
32,0.026591479484724942,0.05623413251903491,0.875,0.3370830174767013,5.100421877525272
33,0.026591479484724942,0.05623413251903491,0.9125,0.3370052822442961,5.101780231946048
34,0.026591479484724942,0.05623413251903491,0.95,0.33877405747046735,5.1288245408570425
35,0.026591479484724942,0.31622776601683794,0.8,0.3376063726434275,5.109514401568481
36,0.026591479484724942,0.31622776601683794,0.8375,0.3375245956246018,5.093686470449566
37,0.026591479484724942,0.31622776601683794,0.875,0.33404218415465475,5.065443149176757
38,0.026591479484724942,0.31622776601683794,0.9125,0.33079928926034513,5.05271787787513
39,0.026591479484724942,0.31622776601683794,0.95,0.3310738493789498,5.058155455863433
40,0.026591479484724942,1.7782794100389228,0.8,0.3317446686246287,5.063963170926211
41,0.026591479484724942,1.7782794100389228,0.8375,0.34131745888351156,5.133252616143859
42,0.026591479484724942,1.7782794100389228,0.875,0.3411612460890791,5.129850797185254
43,0.026591479484724942,1.7782794100389228,0.9125,0.33861011669241886,5.114625789718631
44,0.026591479484724942,1.7782794100389228,0.95,0.3353941308406683,5.092651972215326
45,0.026591479484724942,10.0,0.8,0.34117018040128005,5.140263833727204
46,0.026591479484724942,10.0,0.8375,0.33505040350077303,5.082928948932939
47,0.026591479484724942,10.0,0.875,0.34217961203171987,5.152237116751009
48,0.026591479484724942,10.0,0.9125,0.33593755132283715,5.085611319015294
49,0.026591479484724942,10.0,0.95,0.3304271129552001,5.059432581653894
50,0.07071067811865475,0.01,0.8,0.3594378685961889,5.9061132475753775
51,0.07071067811865475,0.01,0.8375,0.3604535565080399,5.916649790371149
52,0.07071067811865475,0.01,0.875,0.3606308895511343,5.913832210301166
53,0.07071067811865475,0.01,0.9125,0.3607241094347115,5.911494809286944
54,0.07071067811865475,0.01,0.95,0.3584271888609329,5.89493313504812
55,0.07071067811865475,0.05623413251903491,0.8,0.3172642840858599,5.133059813557331
56,0.07071067811865475,0.05623413251903491,0.8375,0.3144594834352948,5.1256393140982155
57,0.07071067811865475,0.05623413251903491,0.875,0.3155265520064274,5.1302114847047955
58,0.07071067811865475,0.05623413251903491,0.9125,0.3188026940821891,5.147815000398793
59,0.07071067811865475,0.05623413251903491,0.95,0.3168960252430352,5.130045627200333
60,0.07071067811865475,0.31622776601683794,0.8,0.3129200053683303,5.0962216735875066
61,0.07071067811865475,0.31622776601683794,0.8375,0.31486329846804656,5.101481103401812
62,0.07071067811865475,0.31622776601683794,0.875,0.3143517529344565,5.101127658790251
63,0.07071067811865475,0.31622776601683794,0.9125,0.3132946027694301,5.110389712974413
64,0.07071067811865475,0.31622776601683794,0.95,0.31378424461243776,5.095363452270964
65,0.07071067811865475,1.7782794100389228,0.8,0.31653293932802984,5.115100239086557
66,0.07071067811865475,1.7782794100389228,0.8375,0.31332104806984534,5.092626158266503
67,0.07071067811865475,1.7782794100389228,0.875,0.31606784215376643,5.1175431097656565
68,0.07071067811865475,1.7782794100389228,0.9125,0.3156140383713611,5.110571448495556
69,0.07071067811865475,1.7782794100389228,0.95,0.3150539767765234,5.114503258352691
70,0.07071067811865475,10.0,0.8,0.3159310030679471,5.103639684922159
71,0.07071067811865475,10.0,0.8375,0.3168508387431804,5.116213575579936
72,0.07071067811865475,10.0,0.875,0.3151396393616817,5.1022263688848435
73,0.07071067811865475,10.0,0.9125,0.3146730052839309,5.107675757426567
74,0.07071067811865475,10.0,0.95,0.3154189661068741,5.105023041564091
75,0.18803015465431966,0.01,0.8,0.37430411547652537,6.546648041078731
76,0.18803015465431966,0.01,0.8375,0.3666025660380644,6.4403447133667795
77,0.18803015465431966,0.01,0.875,0.3603715472618789,6.260553263112454
78,0.18803015465431966,0.01,0.9125,0.3558676518740388,6.2525664368414775
79,0.18803015465431966,0.01,0.95,0.3586484692195068,6.232755766815732
80,0.18803015465431966,0.05623413251903491,0.8,0.30269830901020867,5.329593837782219
81,0.18803015465431966,0.05623413251903491,0.8375,0.3050801836961433,5.359601977430478
82,0.18803015465431966,0.05623413251903491,0.875,0.3009103323248914,5.3513212409482005
83,0.18803015465431966,0.05623413251903491,0.9125,0.3046502916348524,5.369496513122253
84,0.18803015465431966,0.05623413251903491,0.95,0.3032392509921285,5.33594170030766
85,0.18803015465431966,0.31622776601683794,0.8,0.30346804242179054,5.299528877618741
86,0.18803015465431966,0.31622776601683794,0.8375,0.30210236977037375,5.311398140797462
87,0.18803015465431966,0.31622776601683794,0.875,0.301851476403275,5.298188660516365
88,0.18803015465431966,0.31622776601683794,0.9125,0.30218591897350033,5.334869485865622
89,0.18803015465431966,0.31622776601683794,0.95,0.3011385597510266,5.284169714443402
90,0.18803015465431966,1.7782794100389228,0.8,0.3027765575852027,5.31636107511819
91,0.18803015465431966,1.7782794100389228,0.8375,0.3014310199966039,5.294104376308217
92,0.18803015465431966,1.7782794100389228,0.875,0.30257425109356406,5.31207189788911
93,0.18803015465431966,1.7782794100389228,0.9125,0.3026542445038906,5.2946033448069185
94,0.18803015465431966,1.7782794100389228,0.95,0.30277229336208217,5.300884107709665
95,0.18803015465431966,10.0,0.8,0.30273010034212816,5.293160682132923
96,0.18803015465431966,10.0,0.8375,0.3030089599708662,5.331955292602328
97,0.18803015465431966,10.0,0.875,0.30303966005770006,5.297922765471343
98,0.18803015465431966,10.0,0.9125,0.3033055324889461,5.326751488820342
99,0.18803015465431966,10.0,0.95,0.30107717264222517,5.291270256456971
100,0.5,0.01,0.8,0.3507329719733263,6.439212698643045
101,0.5,0.01,0.8375,0.342910215643917,6.333378229093087
102,0.5,0.01,0.875,0.34660657663859157,6.2828507495930594
103,0.5,0.01,0.9125,0.3525596828785643,6.2019974122937755
104,0.5,0.01,0.95,0.35376350880335167,6.2169690209886355
105,0.5,0.05623413251903491,0.8,0.3016810387975811,5.492597395418696
106,0.5,0.05623413251903491,0.8375,0.3074669872301407,5.583790570317259
107,0.5,0.05623413251903491,0.875,0.3078788290802927,5.5952127376617025
108,0.5,0.05623413251903491,0.9125,0.30829333474634757,5.53841181404167
109,0.5,0.05623413251903491,0.95,0.30940942365952495,5.559999127557899
110,0.5,0.31622776601683794,0.8,0.30737189670471055,5.478721759728107
111,0.5,0.31622776601683794,0.8375,0.3070640059689717,5.563385837057793
112,0.5,0.31622776601683794,0.875,0.31107481053902747,5.567861085313047
113,0.5,0.31622776601683794,0.9125,0.3132699754568351,5.567877811445279
114,0.5,0.31622776601683794,0.95,0.31180851100679086,5.575011566721875
115,0.5,1.7782794100389228,0.8,0.30677565867718487,5.467052445361288
116,0.5,1.7782794100389228,0.8375,0.305975334502745,5.5461292461073795
117,0.5,1.7782794100389228,0.875,0.30978638165762296,5.605312026929312
118,0.5,1.7782794100389228,0.9125,0.3115804852270665,5.54248875840786
119,0.5,1.7782794100389228,0.95,0.3080608420006746,5.517016480737025
120,0.5,10.0,0.8,0.30535756977307044,5.4490177296003575
121,0.5,10.0,0.8375,0.3090896687220934,5.589754610578582
122,0.5,10.0,0.875,0.30838032114822295,5.5174616870951585
123,0.5,10.0,0.9125,0.3089349524338375,5.491670971185724
124,0.5,10.0,0.95,0.31263987965237244,5.582744495317724
