ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-11,0.678949875207745,8.467157471384013,9.869436012768576,0.6786106177902046,0.679280873845822,-0.004128436600470587,-0.004800918689029745,-0.0034800352706119194,-0.0018493042287713885,-0.0020857089923845044,-0.0016057809370567924,-0.0022791323716992,-0.0028956265258729776,-0.0016679549517053048,0.0,0.0,0.0,9.10126684709671
2018-09-12,0.6789454184484862,8.63769444659847,10.1562547541184,0.6786020706510184,0.6792786745865038,-0.00316739301590133,-0.003817364152501658,-0.002521254653371397,-0.0009499805173789985,-0.0011815522574871676,-0.0007123117408176738,-0.002217412498522331,-0.0028328878954403253,-0.0016077533824618848,0.0,0.0,0.0,9.305711049391805
2018-09-13,0.6789409616892275,8.588141208893337,10.02447849571877,0.6785937292083479,0.6792760305805172,-0.003473466169096749,-0.004169582814696517,-0.002784896770593276,-0.0013043375801927426,-0.001563130158197595,-0.001057031635785724,-0.0021691285889040056,-0.002778340572502164,-0.0015488599567258184,0.0,0.0,0.0,9.238134491165813
2018-09-14,0.6789365049299688,8.617163383158926,10.014595761990115,0.6785846561607811,0.6792754728400463,-0.0034574497477308304,-0.004132330887293516,-0.0027376743053868806,-0.0013238410452220447,-0.0015669055003248633,-0.0010781499776674976,-0.002133608702508786,-0.0027494045379390843,-0.0015048573414836737,0.0,0.0,0.0,9.240628828010198
2018-09-15,0.6789320481707102,9.237853146525218,10.991656797493867,0.6785755831132144,0.6792749509536788,-0.00019930285744098895,-0.0008682868175348361,0.0004617729905163063,0.0019106633265058353,0.0016638180473619187,0.002164362823207177,-0.002109966183946824,-0.002725058259172351,-0.0014637579007649021,0.0,0.0,0.0,10.014406342105998
2018-09-16,0.6789275914114515,9.559272014243982,11.52216707527322,0.6785673316698742,0.6792753476382152,0.0012521004296381878,0.0005641813961560921,0.0019360190823053168,0.0033492217503416793,0.0031017859311984097,0.003583594926516213,-0.002097121320703492,-0.0027292685486916715,-0.0014506289692227281,0.0,0.0,0.0,10.411984975621298
2018-09-17,0.6789231346521928,8.86963195179174,10.487070660011222,0.6785584838114306,0.6792760599007489,-0.001926247689797371,-0.002625468452303689,-0.0012251055529131773,0.0001675782947156896,-9.486376064655462e-05,0.0004191897107404396,-0.0020938259845130606,-0.0027305708521360088,-0.0014360684045749321,0.0,0.0,0.0,9.582957691134458
2018-09-18,0.678918677892934,8.513418257418614,9.875082056742679,0.6785511602339066,0.6792748619556674,-0.003947994867600547,-0.004618783766744916,-0.003251467345284056,-0.0018493042287714223,-0.0020857089923844584,-0.0016057809370568095,-0.0020986906388291244,-0.0027514517574688657,-0.001437741510424144,0.0,0.0,0.0,9.132448050342463
2018-09-19,0.6789142211336754,8.639571244171178,10.153713905600492,0.6785443357799338,0.679273264881658,-0.0030601935872837274,-0.0037701375140983774,-0.002366552632408052,-0.0009499805173799762,-0.0011815522574880489,-0.000712311740818557,-0.0021102130699037517,-0.0027710086716633492,-0.0014622312131881013,0.0,0.0,0.0,9.322432996064498
2018-09-20,0.6789097643744167,8.581820162779733,10.079158001450233,0.6785357785883782,0.6792727432442243,-0.003431145770267748,-0.004158239776786523,-0.0027274756658077137,-0.0013043375801913483,-0.0015631301581959108,-0.0010570316357840863,-0.0021268081900763995,-0.0027852178957243094,-0.0014743217635060446,0.0,0.0,0.0,9.240534593876825
