ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,y_median,y_median_lower,y_median_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-13,2.74519123280184,7.641636815640165,13.164359711482918,2.630003126244542,2.866237622415328,0.12625979510839083,-0.00865902293507447,0.26405615692460427,0.21289305882404863,0.07330113810586203,0.351023869031382,0.00203237665103682,-0.03237616144169519,0.035827511828341436,-0.019858358307206274,-0.05249588863940669,0.012747750457229513,0.21289305882404863,0.07330113810586203,0.351023869031382,-0.06880728205948833,-0.27831307484680107,0.13531645608154036,0.0,0.0,0.0,10.123142082082618
2017-02-14,2.74605468718647,7.177741660934474,12.377965665893253,2.628813048070227,2.8638536143178155,0.043517187612671475,-0.08983261411272517,0.18712768382883133,0.07484300196555392,0.02576916905434899,0.12340317840792091,-0.0008470777242832688,-0.0349107063157763,0.03269831236693225,0.03580146518322867,-0.04698103765463196,0.12211995088717355,0.07484300196555392,0.02576916905434899,0.12340317840792091,-0.06628020181182785,-0.27885434245221935,0.13775624640326484,0.0,0.0,0.0,9.588598629427953
2017-02-15,2.746918141571099,7.109941156120713,12.454043556906557,2.6315055522977904,2.8644691421950674,0.02527411978293277,-0.11199945274030776,0.16818314202433718,0.1325994503951308,0.04565527255732651,0.21863358235461544,-0.0013483722458079044,-0.03456728910792103,0.030853877657021175,-0.04174098052618403,-0.08959536907270528,0.010264008245322991,0.1325994503951308,0.04565527255732651,0.21863358235461544,-0.06423597784020608,-0.27368480621473346,0.1373868578791348,0.0,0.0,0.0,9.478171056117986
2017-02-16,2.747781595955728,7.849100083342897,13.38525045730423,2.6316832777374377,2.866316593368164,0.16942245715800017,0.0360175828878167,0.30858804801915635,0.10704519855214659,0.036856696624972186,0.17649903648602389,0.0024277681846140505,-0.032398536844796454,0.035943241344209766,0.12269030006939743,0.06081979969862186,0.18640828980162974,0.10704519855214659,0.036856696624972186,0.17649903648602389,-0.0627408096481579,-0.2708834391241135,0.13601716415568552,0.0,0.0,0.0,10.432322155721588
2017-02-17,2.748645050340358,8.53771962417335,14.355934040751267,2.6320985640541843,2.867428928390715,0.2599144204434836,0.12526878200816033,0.3949221702201142,0.10349518676796789,0.035634393251123886,0.17064568044673978,0.010993937194610968,-0.023394362207275855,0.044937595371906836,0.2072763501455931,0.14685290174557475,0.26903984511409124,0.10349518676796789,0.035634393251123886,0.17064568044673978,-0.06185105366468832,-0.2689000428247066,0.13485963375551804,0.0,0.0,0.0,11.072853826060713
2017-02-18,2.7495085047249868,8.193502359783045,13.962862179859869,2.6334802499008467,2.868610596576611,0.2122611190231766,0.08216429239135487,0.3482989275431922,0.33116569675964497,0.11402355064175843,0.546035013114822,0.023052040815747115,-0.012145225701338061,0.05637270748782108,-0.0803450260621376,-0.16724882578149067,0.0033077510347399365,0.33116569675964497,0.11402355064175843,0.546035013114822,-0.06161159249007787,-0.26848370472034383,0.13576917929861468,0.0,0.0,0.0,10.74088101747091
2017-02-19,2.7503719591096156,8.009102033759731,13.7173702461828,2.6349543631307375,2.870839538673613,0.1928636027270037,0.06272533680029001,0.32384865256134177,0.44303478041335825,0.1525411575377836,0.730487802632852,0.035706986939013446,0.00012730876745811138,0.07022267848290958,-0.22382375050284126,-0.366635216320469,-0.08073862106050718,0.44303478041335825,0.1525411575377836,0.730487802632852,-0.06205441412252673,-0.2672191706045406,0.1349785731102362,0.0,0.0,0.0,10.611660333776129
2017-02-20,2.7507703906927596,7.916269808698079,13.55786092796406,2.6349227085336406,2.874010783862773,0.15834694301694338,0.025717793518965235,0.29877367652444003,0.19612108608908055,0.06752638576520575,0.3233697839558178,0.04528165536249111,0.008709374495707849,0.0811435753616559,-0.019858358307053615,-0.05249588863928694,0.01274775045720849,0.19612108608908055,0.06752638576520575,0.3233697839558178,-0.06319744012757465,-0.2655304728156649,0.1327851954841812,0.0,0.0,0.0,10.37711934033816
2017-02-21,2.7511688222759036,7.511937154219965,12.79991659432415,2.635081149864794,2.8732259125889117,0.0765145398159812,-0.06225671603119283,0.21722535547832847,0.05728245573385991,0.019722903235942817,0.09444887189082472,0.04847425611269915,0.012471313986474069,0.08558169149877023,0.035801465183163066,-0.046981037654689105,0.12211995088706178,0.05728245573385991,0.019722903235942817,0.09444887189082472,-0.06504363721374093,-0.2680229183897919,0.12717317967637037,0.0,0.0,0.0,9.834450285729364
2017-02-22,2.751567253859047,7.324143548345077,12.65124287069537,2.6333785705202852,2.8749734517303844,0.045917878119991026,-0.10061961957954782,0.18988777818817268,0.11177393709762308,0.03848484701701932,0.18429590928704304,0.04346536273780933,0.008379457323310717,0.08049211848009234,-0.041740980526217004,-0.08959536907278842,0.010264008245366822,0.11177393709762308,0.03848484701701932,0.18429590928704304,-0.06758044118922439,-0.26774245131015006,0.11995339863783892,0.0,0.0,0.0,9.639226689624987
