ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2018-10-20,10.230481184636089,9.360351391144743,12.051888435843905,10.113053990598738,10.346199306451238,0.49437461784391473,0.26352471603967187,0.7264195744393754,-0.05221650284401502,-0.12133169885113909,0.0177229075668237,-0.0694896202357192,-0.5451661085152328,0.3994616154683297,0.5691253093660722,0.46884551044216927,0.6687098034763106,0.0469554315575768,-0.4462663691121844,0.547700108908497,0.0,0.0,0.0,10.724855802480004,4.56
2018-10-21,10.228731148259437,9.88219922689126,12.593491521882989,10.110609145359785,10.344946178765113,1.0049294686192058,0.7740222764498071,1.2350260499689287,-0.04465361833709014,-0.11534209933821331,0.025202213256325347,-0.06593256989679112,-0.5387978576012691,0.4038035654069215,1.032152781798394,0.9329699706470936,1.131534658402003,0.08336287505469328,-0.40989335807326055,0.5823715384729437,0.0,0.0,0.0,11.233660616878643,3.32
2018-10-22,10.226981111882782,8.95440086224881,11.698433364125643,10.108182478913402,10.343898281081056,0.08700540778343321,-0.1442684493242262,0.3190477616561072,-0.035202393494624895,-0.1054383407321039,0.03460677214000272,-0.061720881062145974,-0.529641699999228,0.4088652587216146,0.06481229173243196,-0.03670269932081259,0.16536714774895636,0.11911639060777211,-0.37302755348782346,0.6160155997529264,0.0,0.0,0.0,10.313986519666216,3.245
2018-10-23,10.225231075506128,8.364359434208295,11.073390346709338,10.105691264188744,10.34292685195036,-0.4979246232674452,-0.7250457603664362,-0.2724724965171071,-0.02426250766528276,-0.0945493473327647,0.045621303783002644,-0.056999814986438184,-0.5217964027883362,0.4164714093111747,-0.5708016065289772,-0.6692908851368442,-0.47017001428137867,0.154139305913253,-0.336523856244724,0.6498253386425189,0.0,0.0,0.0,9.727306452238683,3.279
2018-10-24,10.223481039129476,8.733072549043943,11.412911750407853,10.103270356353589,10.341760243656164,-0.16865910363607087,-0.39967082811597143,0.058203932666659276,-0.012296593631065156,-0.08225788325900274,0.05771913194859124,-0.051921153287508924,-0.5166197899160447,0.42426181324157103,-0.2928068675663368,-0.3923565312708688,-0.19223096858674674,0.18836551084883998,-0.30122659864082274,0.6809346132317375,0.0,0.0,0.0,10.054821935493406,6.69
2018-10-25,10.221731002752822,8.642765616693412,11.369212122929584,10.10065772648985,10.340693232579605,-0.2148685627681682,-0.4474919581198338,0.013764928105666428,0.0001893264991575252,-0.07044555232471628,0.07025821034543299,-0.04664002826688289,-0.5120445697332104,0.4326482400075842,-0.39015801601217087,-0.4901811938594467,-0.2902378579424456,0.22174015501172809,-0.2677623257628519,0.7130866832545336,0.0,0.0,0.0,10.006862439984653,5.909
2018-10-26,10.21998096637617,8.68077851000635,11.395925630554162,10.097789286877068,10.339772151398115,-0.18674813618740688,-0.4150099393387481,0.038595822531226114,0.012667240271144235,-0.05827765894293327,0.08381147486568498,-0.041311705995626495,-0.5078496550640595,0.43487806323022266,-0.41232389278711606,-0.512068382869931,-0.31370807109934934,0.25422022232419145,-0.23433655072687057,0.744975671789115,0.0,0.0,0.0,10.033232830188762,6.316
2018-10-27,10.218230929999516,9.698317772865082,12.36593237372346,10.095164166530374,10.338713864328422,0.8434213746989819,0.6152175115542324,1.0711243518074738,0.02460947380859898,-0.04632573144605321,0.09602303745247807,-0.03608838440233296,-0.5012363183803825,0.4406091998802524,0.5691253093646461,0.46884551044065415,0.6687098034749425,0.28577497592806966,-0.2051277726014617,0.7722179102259656,0.0,0.0,0.0,11.061652304698498,4.416
2018-10-28,10.216480893622863,10.231427310655482,12.887197523504202,10.092628008126544,10.337667320728235,1.3529339879181328,1.124384542054467,1.5842368807058762,0.03551100641835999,-0.034963824392009145,0.10619626450554459,-0.03111606823341775,-0.49119334480930155,0.4468333409519743,1.03215278179811,0.9329699706467652,1.1315346584017905,0.31638626793508073,-0.17746058015336988,0.8009882366652762,0.0,0.0,0.0,11.569414881540997,6.026
2018-10-29,10.21473085724621,9.313601498950975,12.0027473909752,10.089889492646583,10.336737239020689,0.429240247762009,0.198933015921407,0.657983772596038,0.04491082722353901,-0.02525285096771017,0.11578652571234406,-0.026531581210872696,-0.4840254638852095,0.4478003177424999,0.06481229173158339,-0.036702699321653834,0.16536714774804867,0.3460487100177592,-0.14626642906258713,0.8343657261220124,0.0,0.0,0.0,10.643971105008218,4.364
2018-10-30,10.212980820869557,8.673424091438566,11.39819254686082,10.0873209694497,10.335957458058484,-0.16608024658530277,-0.3883559031234638,0.05706281988019304,0.05241143068183198,-0.01796594517153616,0.12247548001794548,-0.022459773020783558,-0.47968864701959985,0.45125573860555696,-0.5708016065289812,-0.66929088513684,-0.470170014281398,0.37476970228262996,-0.11934051785815372,0.8641959982023668,0.0,0.0,0.0,10.046900574284255,4.435
2018-10-31,10.211230784492903,9.002799084208892,11.7221641499132,10.084511015275654,10.334826343096008,0.1484471033723574,-0.08076310725383647,0.3765709833141219,0.05769562655023568,-0.012904926792888329,0.1271669502006734,-0.019010974976733205,-0.47319843022082203,0.45414014580302686,-0.2928068675666563,-0.3923565312712519,-0.19223096858729533,0.4025693193655112,-0.09298773544801926,0.887762962478981,0.0,0.0,0.0,10.35967788786526,5.947
2018-11-01,10.20948074811625,8.934926259816304,11.638617670848504,10.081686845636963,10.333495074468185,0.08358323822074518,-0.14522847635584368,0.3094804129741361,0.06053995342585458,-0.01015017302992102,0.1302945901412451,-0.01627875339002413,-0.4711349182079761,0.455635428603193,-0.39015801601174155,-0.4901811938589295,-0.2902378579419173,0.42948005419665625,-0.06754232086641254,0.9118980117004016,0.0,0.0,0.0,10.293063986336996,4.446
2018-11-02,10.207730711739597,8.881710674860267,11.624033372382469,10.078989439032455,10.332370030126288,0.0897086532986324,-0.13313948543926118,0.3140999095403487,0.06082412862237475,-0.009240295723485727,0.13007700524375812,-0.014338003933368999,-0.4708439100293829,0.45474933712103266,-0.41232389278673015,-0.5120683828695607,-0.3137080710989977,0.4555464213963568,-0.039346988344054964,0.9386642075266933,0.0,0.0,0.0,10.29743936503823,6.951
2018-11-03,10.205980675362943,9.951751112388271,12.648072926498541,10.076758612570115,10.331210096080564,1.095242444168849,0.8753457633981704,1.3181399392134587,0.05853613476010953,-0.011383362328944983,0.12816619008617958,-0.013243423716084113,-0.469900134367188,0.45872647090344737,0.5691253093632199,0.4688455104391392,0.6687098034735744,0.4808244237616038,-0.017216498673613436,0.9588966056574982,0.0,0.0,0.0,11.301223119531791,7.267
2018-11-04,10.20423063898629,10.434909951774273,13.110612991546077,10.0743600187585,10.330454538798572,1.5782780060091837,1.3553414257788288,1.8052867183548813,0.05377272796450627,-0.01644090164583492,0.12310265220798326,-0.013028390522582544,-0.4683182772371034,0.4572894201886302,1.032152781797826,0.932969970646437,1.1315346584015789,0.5053808867694339,0.009637686258186909,0.9836994721763223,0.0,0.0,0.0,11.782508644995474,6.064
2018-11-05,10.202480602609636,9.478836921938898,12.223403288611207,10.072204229247458,10.329512634527834,0.6271360345185584,0.39970834078914247,0.8496864869845513,0.04673534618217535,-0.02292590639482946,0.11686116152537501,-0.013704270839030582,-0.4690635354770913,0.45722320290789265,0.06481229173073484,-0.03670269932249502,0.165367147747141,0.5292926674446787,0.03359022370231898,1.00767305521382,0.0,0.0,0.0,10.829616637128195,5.331
2018-11-06,10.200730566232984,8.841166964928714,11.559792947764638,10.069373954176267,10.328753065072894,0.004305559364996159,-0.21690293416624243,0.23221324726195094,0.037721590646136546,-0.03168387227460904,0.10804935622398686,-0.015260170054871845,-0.47239884929919557,0.4549031396677596,-0.5708016065289743,-0.6692908851368473,-0.4701700142813641,0.5526457453027057,0.056260982002315864,1.032088403563925,0.0,0.0,0.0,10.20503612559798,4.626
2018-11-07,10.19898052985633,9.165833712492445,11.859940580076149,10.067146706082617,10.327786133651399,0.29217684778856284,0.07120822969898644,0.5222173305946336,0.02711264072746986,-0.043118765680694254,0.09732490435923676,-0.01766312973308383,-0.47723346043918163,0.4539387146262866,-0.2928068675664741,-0.3923565312710334,-0.1922309685869825,0.575534204360651,0.08407438916629273,1.0559950294710143,0.0,0.0,0.0,10.491157377644893,4.985
2018-11-08,10.197230493479678,9.04540284119093,11.726260938900257,10.064591021186745,10.32666295097471,0.2023994665221981,-0.02127076139540319,0.42741808273450965,0.015357134381904607,-0.055091807977930354,0.08551579334487086,-0.020858768256611704,-0.48132316337483855,0.4517897383398923,-0.3901580160119863,-0.49018119385922443,-0.29023785794221857,0.5980591164088915,0.10125306483353134,1.0785432365945178,0.0,0.0,0.0,10.399629960001876,6.611
2018-11-09,10.195480457103024,9.033074970454768,11.716280877188327,10.062038110425755,10.325621506647419,0.18618328726493,-0.03537167622742049,0.4050453212438519,0.0029521958655034717,-0.06666278088914297,0.07358916345936457,-0.024772352641600638,-0.4849981339496349,0.4540869699937968,-0.41232389278634435,-0.5120683828691907,-0.31370807109864607,0.6203273368273714,0.12115894955740386,1.103822257883953,0.0,0.0,0.0,10.381663744367954,3.513
2018-11-10,10.19373042072637,10.000847745605613,12.745364888517146,10.059519484708972,10.32483799669691,1.1726876665865147,0.948445835815741,1.3894948421726654,-0.009577586968924249,-0.08014299622897735,0.06138634454833405,-0.029310281023191904,-0.48947123253908337,0.45154273500792463,0.5691253093640332,0.46884551044000305,0.6687098034743547,0.6424502252145976,0.14175609824968258,1.1273583378945011,0.0,0.0,0.0,11.366418087312884,4.29
2018-11-11,10.191980384349717,10.466276692391428,13.178804971530894,10.057123373888198,10.324056583381577,1.6406307915535951,1.411586372184474,1.8634088339153667,-0.021702346773584395,-0.09296993583376864,0.04955978315983742,-0.03436194742337374,-0.4970952901096183,0.4414182066979502,1.0321527817983238,0.9329699706470127,1.1315346584019506,0.6645423039522294,0.16330292334169394,1.151190929409898,0.0,0.0,0.0,11.832611175903313,5.892
2018-11-12,10.190230347973063,9.54342962773439,12.212754635841254,10.054795305084351,10.323277361063788,0.6788208631596131,0.4525458338699262,0.9058986654433682,-0.032909344069543184,-0.10365419708863839,0.037502756163228686,-0.03980195305318657,-0.5041786885703666,0.4326767528468722,0.06481229173222296,-0.03670269932101978,0.1653671477487328,0.6867198685501199,0.1869388569303644,1.172489496352594,0.0,0.0,0.0,10.869051211132676,6.066
