,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
55,2019-02-24,10.008226564801122,10.752265563907796,13.469456862513661,9.771812400517101,10.23500766672755,2.1008674827880203,1.8759466392440722,2.32674371228049,0.00018932649915226176,-0.07044555232472471,0.07025821034542568,-0.0802332065968193,-0.5686240618923163,0.3997060465815469,1.032152781797974,0.9329699706466085,1.1315346584016892,1.1487585810877132,0.6481101470257248,1.652709305371516,0.0,0.0,0.0,12.109094047589142
56,2019-02-25,10.006476528424468,9.780926949016955,12.503430938121213,9.768763749861689,10.23390564170135,1.143091630516877,0.9144957567500865,1.374045525092107,0.01266724027113909,-0.05827765894293817,0.08381147486568177,-0.0768463711662327,-0.5638819113139744,0.40451305329760384,0.06481229173117802,-0.03670269932205567,0.16536714774761507,1.1424584696807927,0.6418788326481519,1.6474608157519517,0.0,0.0,0.0,11.149568158941346
57,2019-02-26,10.004726492047816,9.164763739696966,11.888601534056145,9.765584665424383,10.232881725706989,0.5167733458217085,0.2884011407402756,0.7458942022575432,0.024609473808619553,-0.046325731446035544,0.09602303745250523,-0.0721542610953011,-0.5617866693118999,0.41094843228090144,-0.570801606528983,-0.6692908851368381,-0.47017001428140726,1.1351197396373731,0.6350928879436183,1.640229215038374,0.0,0.0,0.0,10.521499837869523
58,2019-02-27,10.002976455671162,9.440428082293295,12.166338824722718,9.762570440812379,10.232132539967147,0.8031811206361317,0.5752438804426556,1.031976458815265,0.035511006418355716,-0.03496382439201197,0.10619626450553821,-0.06616764230899759,-0.5511953234812342,0.4169212076764453,-0.29280686756656926,-0.39235653127114756,-0.1922309685871459,1.1266446240933428,0.625193182942839,1.6325051012953253,0.0,0.0,0.0,10.806157576307292
59,2019-02-28,10.00122641929451,9.338667074480488,12.085828721987035,9.759514194010945,10.231280653434814,0.712778147777236,0.4870575440685188,0.9466564639182677,0.04491082722353544,-0.025252850967715665,0.1157865257123392,-0.05892145237903706,-0.5446016359736938,0.4245067314466984,-0.3901580160118585,-0.49018119385907044,-0.2902378579420612,1.1169467889445963,0.6119289515235233,1.6238157738095174,0.0,0.0,0.0,10.714004567071745
60,2019-03-01,9.999476382917855,9.295590866090185,12.080884925757939,9.756619766174135,10.230473032921566,0.6955650303630397,0.4731607437766588,0.9217228383519659,0.052411430681829276,-0.017965945171542826,0.1224754800179383,-0.050474510638882066,-0.5339394237782983,0.4296273007313614,-0.4123238927865459,-0.5120683828693839,-0.31370807109882975,1.1059520031066383,0.6025961286567322,1.610481760169097,0.0,0.0,0.0,10.695041413280896
61,2019-03-02,9.997726346541203,10.298352991162606,13.052735636735088,9.754285716712912,10.230224701350583,1.679510835839847,1.4553116324859068,1.9040497424246825,0.05769562655023396,-0.012904926792890323,0.12716695020067081,-0.04090877594508848,-0.5237458289400766,0.43892600857037684,0.5691253093636085,0.46884551043955186,0.6687098034739473,1.0935986758710925,0.5908513921568141,1.5924422208480349,0.0,0.0,0.0,11.67723718238105
62,2019-03-03,9.995976310164549,10.747198562385645,13.522917778555374,9.751403628827104,10.2293300635658,2.1422028283691836,1.9162073023799875,2.3704043973053066,0.06053995342585392,-0.01015017302992239,0.1302945901412379,-0.03032816437870324,-0.5104340220088935,0.4479098712646344,1.0321527817976905,0.9329699706462802,1.1315346584014774,1.0798382575243426,0.5786975419228495,1.5784197053528972,0.0,0.0,0.0,12.138179138533733
63,2019-03-04,9.994226273787897,9.775151461936494,12.550168099283997,9.747582903589416,10.228536662923537,1.1714149736722455,0.9499591476256802,1.3968440169310943,0.060824128622372936,-0.00924029572345398,0.13007700524373592,-0.01885694752234356,-0.498703020134098,0.45739746502859363,0.0648122917303294,-0.03670269932289697,0.16536714774670735,1.0646355008418864,0.5642414564119396,1.564874118508849,0.0,0.0,0.0,11.165641247460142
64,2019-03-05,9.992476237411243,9.146608304332611,11.872732116359707,9.744655105679632,10.227632220160865,0.5290653508579078,0.30503384120574695,0.7538135403043283,0.05853613476011103,-0.011383362328945618,0.12816619008618077,-0.0066377599068414795,-0.48536220333107616,0.47024625951436,-0.5708016065289655,-0.6692908851368566,-0.47017001428132016,1.0479685825336036,0.5496997785325132,1.5465817229787235,0.0,0.0,0.0,10.52154158826915
